Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
30972868,Becoming a Writer,Dorothea Brande,"Brande, Dorothea",,,,5,3.99,Jeremy P. Tarcher,Paperback,,1981,1934,,10/6/2017,owned,owned (#108),read,,,,1,,,1,,,unspecified,,
9737,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,0765317389,9780765317384,5,4.3,Tor Books,Hardcover,226,2006,1985,1/15/2021,10/6/2017,"favorite, owned","favorite (#15), owned (#106)",read,,,,2,,,1,,,unspecified,,
49392854,The Fellowship of the Ring,J.R.R. Tolkien,"Tolkien, J.R.R.",Alan Lee,0008376123,9780008376123,4,4.37,HarperCollins,Hardcover,407,2020,1954,2/14/2021,10/6/2017,owned,owned (#104),read,,,,2,,,1,,,unspecified,,
24337,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,"Levine, Gail Carson",,0590920685,9780590920681,5,3.98,Scholastic Books,Paperback,232,1998,1997,,10/6/2017,owned,owned (#105),read,,,,1,,,1,,,unspecified,,
1054397,"Field Notes from a Catastrophe: Man, Nature, and Climate Change",Elizabeth Kolbert,"Kolbert, Elizabeth",,1596911255,9781596911253,5,4.02,Bloomsbury USA,Hardcover,192,2006,2006,,12/19/2017,owned,owned (#101),read,,,,1,,,1,,,unspecified,,
31178738,The Pearl Thief,Elizabeth Wein,"Wein, Elizabeth",,1484717163,9781484717165,5,3.75,Disney-Hyperion,Hardcover,326,2017,2017,,1/15/2018,owned,owned (#103),read,,,,1,,,1,,,unspecified,,
32051912,The Alice Network,Kate Quinn,"Quinn, Kate",,0062654195,9780062654199,3,4.27,William Morrow Paperbacks,Paperback,503,2017,2017,,12/8/2017,owned,owned (#100),read,,,,1,,,1,,,unspecified,,
20708810,Egg & Spoon,Gregory Maguire,"Maguire, Gregory",,0763672203,9780763672201,5,3.63,Candlewick Press,Hardcover,475,2014,2014,,12/29/2017,"favorite, reread, owned","favorite (#14), reread (#13), owned (#102)",read,,,,1,,,1,,,unspecified,,
8323492,My Reading Life,Pat Conroy,"Conroy, Pat",,,,5,3.93,,Kindle Edition,337,,2010,,12/8/2017,owned,owned (#97),read,,,,1,,,1,,,unspecified,,
25733983,Lab Girl,Hope Jahren,"Jahren, Hope",,1101874937,9781101874936,5,3.97,Knopf,Hardcover,290,2016,2016,,12/8/2017,"favorite, owned","favorite (#5), owned (#98)",read,,,,1,,,1,,,unspecified,,
100247,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,"Potts, Rolf",,0812992180,9780812992182,3,3.95,Villard Books,Paperback,205,2002,2002,,12/8/2017,owned,owned (#99),read,,,,1,,,1,,,unspecified,,
222458,Rules,Cynthia Lord,"Lord, Cynthia",,0439443822,9780439443821,4,3.98,Scholastic Press,Hardcover,208,2006,2006,9/6/2020,3/1/2019,owned,owned (#95),read,,,,1,,,1,,,unspecified,,
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,1400032717,9781400032716,5,3.89,Vintage,Paperback,226,2004,2003,1/1/2019,3/26/2019,"favorite, owned","favorite (#2), owned (#96)",read,,,,1,,,1,,,unspecified,,
386162,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,,,5,4.22,Del Rey,Paperback,193,2007,1979,,6/26/2018,"favorite, reread","favorite (#4), reread (#18)",read,,,,1,,,0,,,,,
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,"Allen, David",,0142000280,9780142000281,5,3.98,Penguin Group,Paperback,267,2002,2001,,7/24/2018,"favorite, reread, owned","favorite (#11), reread (#33), owned (#93)",read,,,,1,,,1,,,unspecified,,
35820384,Dictionary Stories: Short Fictions and Other Findings,Jez Burrows,"Burrows, Jez",,0062652613,9780062652614,4,3.69,Harper Perennial,Paperback,256,2018,2018,,6/14/2018,owned,owned (#91),read,,,,2,,,1,,,unspecified,,
30257963,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,"Peterson, Jordan B.","Norman Doidge, Ethan Van Sciver",0345816021,9780345816023,5,3.93,Random House Canada,Hardcover,409,2018,2018,6/11/2019,6/22/2018,owned,owned (#92),read,,,,1,,,1,,,unspecified,,
18406849,Things That Are: Essays,Amy Leach,"Leach, Amy",,1571313516,9781571313515,5,4.12,Milkweed Editions,Paperback,208,2014,2012,,7/24/2018,"favorite, owned","favorite (#3), owned (#94)",read,,,,1,,,1,,,unspecified,,
12079138,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",,,,4,4.17,"Harcourt, Brace & World",Paperback,118,1957,1929,,5/8/2018,owned,owned (#90),read,,,,1,,,1,,,unspecified,,
1223568,Faust in Copenhagen: A Struggle for the Soul of Physics,Gino Segrè,"Segrè, Gino",,067003858X,9780670038589,5,3.97,Viking Adult,Hardcover,384,2007,2007,,7/17/2019,"favorite, owned","favorite (#1), owned (#89)",read,,,,1,,,1,,,unspecified,,
8049273,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,039333810X,9780393338102,3,4.07,W. W. Norton & Company,Paperback,464,2010,1999,7/25/2019,7/17/2019,owned,owned (#88),read,,,,1,,,1,,,unspecified,,
13514612,All Our Yesterdays,Cristin Terrill,"Terrill, Cristin",,1423176375,9781423176374,5,4.02,Disney Hyperion,Hardcover,362,2013,2013,11/28/2019,5/6/2019,owned,owned (#86),read,,,,1,,,1,,,unspecified,,
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,,,3,4.2,Del Rey,Paperback,250,2005,1980,10/5/2019,5/16/2019,,,read,,,,1,,,0,,,,,
31572054,"The Imposter's Handbook (Imposter's Handbook, #1)",Rob Conery,"Conery, Rob",,,,3,3.84,Big Machine,ebook,463,2016,2016,5/23/2020,5/7/2019,owned,owned (#87),read,,,,1,,,1,,,unspecified,,
83346,"Through the Looking-Glass and What Alice Found There (Alice's Adventures in Wonderland, #2)",Lewis Carroll,"Carroll, Lewis","John Tenniel, Peter Glassman",0688120490,9780688120498,3,4.05,Books of Wonder,Hardcover,228,1993,1871,6/24/2020,7/1/2019,,,read,,,,1,,,0,,,,,
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,,,5,3.99,Simon & Schuster,Kindle Edition,194,2011,1953,5/17/2019,5/6/2019,owned,owned (#85),read,,,,1,,,1,,,unspecified,,
6324090,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,"Carroll, Lewis",,,,0,3.98,Public Domain Books,Kindle Edition,96,1997,1862,,4/28/2019,,,read,,,,1,,,0,,,,,
6411668,"The Little Book of Mathematical Principles, Theories, & Things",Robert Solomon,"Solomon, Robert",,1435104897,9781435104891,0,3.88,Metro books,Hardcover,224,2008,2008,,5/4/2019,owned,owned (#84),read,,,,1,,,1,,,unspecified,,
77727,Calvin and Hobbes (Calvin and Hobbes #1),Bill Watterson,"Watterson, Bill",G.B. Trudeau,0836220889,9780836220889,5,4.6,Andrews McMeel Publishing,Paperback,128,1987,1987,,8/23/2019,owned,owned (#83),read,,,,1,,,1,,,unspecified,,
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,,,4,4.36,Scribner,Hardcover,368,2017,2017,1/11/2020,10/2/2019,owned,owned (#82),read,,,,1,,,1,,,unspecified,,
42086897,How To: Absurd Scientific Advice for Common Real-World Problems,Randall Munroe,"Munroe, Randall",,1473680336,9781473680333,5,4.14,John Murray,Paperback,308,2019,2019,11/19/2019,9/24/2019,owned,owned (#81),read,,,,1,,,1,,,unspecified,,
669444,The White Fox Chronicles,Gary Paulsen,"Paulsen, Gary",,044041248X,9780440412489,4,4.14,Laurel Leaf,Paperback,288,2002,2000,,8/31/2019,"reread, owned","reread (#15), owned (#80)",read,,,,1,,,1,,,unspecified,,
26883549,Peter Pan,J.M. Barrie,"Barrie, J.M.",,1909621633,9781909621633,5,4.02,Macmillan Collector's Library,Hardcover,200,2016,1904,,12/30/2019,"reread, favorite, owned","reread (#5), favorite (#36), owned (#79)",read,,,,1,,,1,,,unspecified,,
23604559,My Grandmother Asked Me to Tell You She's Sorry,Fredrik Backman,"Backman, Fredrik",Henning Koch,1501115065,9781501115066,5,4.05,Atria Books,Hardcover,372,2015,2013,12/18/2019,12/9/2019,owned,owned (#75),read,,,,1,,,1,,,unspecified,,
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,,,5,4.36,Avery,Kindle Edition,319,2018,2018,3/28/2020,12/29/2019,"favorite, owned","favorite (#12), owned (#78)",read,,,,1,,,1,,,unspecified,,
27213329,Grit: The Power of Passion and Perseverance,Angela Duckworth,"Duckworth, Angela",จารุจรรย์ คงมีสุข,1443442313,9781443442312,5,4.07,Collins,Hardcover,277,2016,2016,12/24/2019,12/19/2019,"favorite, owned","favorite (#8), owned (#77)",read,,,,1,,,1,,,unspecified,,
24400,The Trouble With Poetry - And Other Poems,Billy Collins,"Collins, Billy",,0375755217,9780375755217,4,4.17,Random House Trade,Paperback,88,2007,2005,12/19/2019,12/17/2019,"reread, owned","reread (#16), owned (#76)",read,,,,1,,,1,,,unspecified,,
49392853,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",Alan Lee,0008376115,9780008376116,3,4.28,HarperCollins,Hardcover,307,2020,1937,,11/21/2019,owned,owned (#74),read,,,,1,,,1,,,unspecified,,
44767458,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,059309932X,9780593099322,3,4.23,Ace Books,Hardcover,688,2019,1965,6/7/2020,11/21/2019,"reread, owned","reread (#25), owned (#73)",read,,,,1,,,1,,,unspecified,,
59151,Chess Story,Stefan Zweig,"Zweig, Stefan","Peter Gay, Joel Rotenberg",1590171691,9781590171691,5,4.29,NYRB Classics,Paperback,104,2005,1942,4/23/2021,11/15/2019,"favorite, reread, owned","favorite (#35), reread (#27), owned (#72)",read,,,,1,,,1,,,unspecified,,
170606,"The Silver Chair (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.","Pauline Baynes, David Wiesner",0060234954,9780060234959,0,3.95,HarperCollins,Hardcover,256,2007,1953,,1/14/2020,owned,owned (#68),read,,,,1,,,1,,,unspecified,,
980900,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,0061125296,9780061125294,0,4.01,HarperCollins Publishers,Hardcover,224,2006,1956,,1/14/2020,owned,owned (#71),read,,,,1,,,1,,,unspecified,,
170604,"The Magician's Nephew (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,0060234970,9780060234973,0,4.04,HarperCollins,Hardcover,202,2007,1955,,1/14/2020,"reread, owned","reread (#32), owned (#70)",read,,,,1,,,1,,,unspecified,,
170605,"The Horse and His Boy (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.","Pauline Baynes, Chris Van Allsburg",0060234881,9780060234881,0,3.91,HarperCollins,Hardcover,224,2007,1954,,1/14/2020,owned,owned (#69),read,,,,1,,,1,,,unspecified,,
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,,,3,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,9/4/2020,1/7/2020,owned,owned (#64),read,,,,1,,,1,,,unspecified,,
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,006112527X,9780061125270,0,4.08,HarperCollins,Hardcover,248,2006,1952,,1/14/2020,owned,owned (#67),read,,,,1,,,1,,,unspecified,,
140212,"The Lion, the Witch and the Wardrobe",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,0061125237,9780061125232,0,4.22,HarperCollins Publishers,Hardcover,189,2006,1950,,1/14/2020,owned,owned (#65),read,,,,1,,,1,,,unspecified,,
28868,"Prince Caspian (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",,0061125253,9780061125256,0,3.97,HarperCollins Publishers,Hardcover,223,2006,1951,,1/14/2020,owned,owned (#66),read,,,,1,,,1,,,unspecified,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,0439064864,9780439064866,4,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,1/26/2020,1/7/2020,owned,owned (#59),read,,,,1,,,1,,,unspecified,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,043965548X,9780439655484,4,4.57,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2/7/2020,1/7/2020,owned,owned (#60),read,,,,1,,,1,,,unspecified,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,5,4.56,Scholastic,Paperback,734,2002,2000,3/8/2020,1/7/2020,owned,owned (#61),read,,,,1,,,1,,,unspecified,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,5,4.5,Scholastic Inc.,Paperback,870,2004,2003,5/6/2020,1/7/2020,owned,owned (#62),read,,,,1,,,1,,,unspecified,,
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,,,5,4.57,Scholastic Inc.,Paperback,652,2006,2005,7/9/2020,1/7/2020,owned,owned (#63),read,,,,1,,,1,,,unspecified,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,,,4,4.48,Scholastic Inc,Hardcover,309,2003,1997,1/14/2020,1/7/2020,owned,owned (#58),read,,,,1,,,1,,,unspecified,,
40090596,Art Matters,Neil Gaiman,"Gaiman, Neil",Chris Riddell,,,5,4.28,Headline,Kindle Edition,112,2018,2018,12/30/2019,12/30/2019,owned,owned (#57),read,,,,1,,,1,,,unspecified,,
22962342,Fret Busters: God's Peace for Your Problems Today,Roy Lessin,"Lessin, Roy",,0736959076,9780736959070,5,5,Harvest House Publishers,Hardcover,128,2015,2015,12/17/2020,2/8/2020,owned,owned (#56),read,,,,1,,,1,,,unspecified,,
29889257,Neuromancer,William Gibson,"Gibson, William",Neil Gaiman,0143111604,9780143111603,3,3.9,Penguin Group,Hardcover,277,2016,1984,2/10/2021,5/20/2020,"reread, owned","reread (#24), owned (#55)",read,,,,1,,,1,,,unspecified,,
34347493,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",Daniel Dos Santos,0756413710,9780756413712,5,4.52,DAW,Hardcover,752,2017,2007,9/24/2020,5/19/2020,"favorite, owned","favorite (#18), owned (#54)",read,,,,1,,,1,,,unspecified,,
36622739,The Courage to Be Disliked: The Japanese Phenomenon That Shows You How to Change Your Life and Achieve Real Happiness,Ichiro Kishimi,"Kishimi, Ichiro",Fumitake Koga,1501197274,9781501197277,5,4.07,Atria Books,Hardcover,288,2018,2013,5/10/2020,3/15/2020,"favorite, reread, owned","favorite (#13), reread (#12), owned (#53)",read,,,,1,,,1,,,unspecified,,
54191640,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,,,5,4.35,Tor Books,Kindle Edition,815,2010,2007,12/11/2020,9/26/2020,owned,owned (#52),read,,,,1,,,1,,,unspecified,,
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,,9780765397522,0,4.15,Tor.com,ebook,144,2017,2017,12/19/2020,9/22/2020,"favorite, owned","favorite (#23), owned (#50)",read,,,,2,,,1,,,unspecified,,
40611510,The Last Lecture,Randy Pausch,"Pausch, Randy",,,,4,4.24,Hachette Books,Kindle Edition,217,2008,2008,,8/7/2020,"reread, owned","reread (#30), owned (#49)",read,,,,1,,,1,,,unspecified,,
42741967,The Deal of a Lifetime,Fredrik Backman,"Backman, Fredrik",,,,5,3.77,Atria Books,Kindle Edition,96,2018,2017,11/13/2020,7/28/2020,"favorite, owned","favorite (#20), owned (#48)",read,,,,1,,,1,,,unspecified,,
35014337,"We Are Legion (We Are Bob) (Bobiverse, #1)",Dennis E. Taylor,"Taylor, Dennis E.",,1680680587,9781680680584,4,4.28,Ethan Ellenberg Literary Agency,Paperback,308,2017,2016,11/13/2020,9/25/2020,"reread, owned","reread (#22), owned (#51)",read,,,,1,,,1,,,unspecified,,
53321665,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,,,4,4.44,Tor Books,Kindle Edition,676,2010,2006,9/26/2020,5/29/2020,owned,owned (#45),read,,,,1,,,1,,,unspecified,,
37880811,Make Time: How to Focus on What Matters Every Day,Jake Knapp,"Knapp, Jake",John Zeratsky,0525572422,9780525572428,5,4.08,Currency,Hardcover,287,2018,2018,9/14/2020,6/15/2020,"favorite, owned","favorite (#16), owned (#46)",read,,,,1,,,1,,,unspecified,,
43708884,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,"Mackesy, Charlie",,1529105102,9781529105100,5,4.6,Ebury Press,Hardcover,128,2019,2019,,7/16/2020,"favorite, reread, owned","favorite (#17), reread (#31), owned (#47)",read,,,,1,,,1,,,unspecified,,
146160,"Tintin and the Picaros (Tintin, #23)",Hergé,"Hergé, Hergé","Leslie Lonsdale-Cooper, Michael      Turner",0416851703,9780416851700,0,4.02,Methuen Publishing,Paperback,64,1993,1976,,10/2/2020,,,read,,,,1,,,0,,,,,
146106,"The Castafiore Emerald (Tintin, #21)",Hergé,"Hergé, Hergé","Leslie Lonsdale-Cooper, Michael      Turner",0316358428,9780316358422,0,3.94,"Little, Brown and Co.",Paperback,62,1975,1963,,10/2/2020,,,read,,,,1,,,0,,,,,
179172,"Destination Moon (Tintin, #16)",Hergé,"Hergé, Hergé","Leslie Lonsdale-Cooper, Michael      Turner",0316358452,9780316358453,0,4.2,"Little, Brown and Co.",Paperback,62,1976,1950,,10/2/2020,,,read,,,,1,,,0,,,,,
192043,"Flight 714 to Sydney (Tintin, #22)",Hergé,"Hergé, Hergé","Leslie Lonsdale-Cooper, Michael      Turner",1405206330,9781405206334,0,3.98,Egmont,Paperback,62,2011,1968,,10/2/2020,,,read,,,,1,,,0,,,,,
6443100,"The Calculus Affair (Tintin, #18)",Hergé,"Hergé, Hergé","Leslie Lonsdale-Cooper, Michael      Turner",0316358479,9780316358477,4,4.14,"Little, Brown and Co.",Paperback,62,1976,1956,,10/2/2020,,,read,,,,1,,,0,,,,,
165526,"The Red Sea Sharks (Tintin, #19)",Hergé,"Hergé, Hergé",,1405206306,9781405206303,0,3.99,Farshore,Paperback,64,2012,1958,,10/2/2020,,,read,,,,1,,,0,,,,,
146109,"Red Rackham's Treasure (Tintin, #12)",Hergé,"Hergé, Hergé","Leslie Lonsdale-Cooper, Michael      Turner",1405206233,9781405206235,0,4.27,Egmont,Paperback,64,2012,1943,,10/2/2020,,,read,,,,1,,,0,,,,,
146104,"The Seven Crystal Balls (Tintin, #13)",Hergé,"Hergé, Hergé",,0828850712,9780828850711,0,4.2,French & European Pubns,Paperback,63,1979,1948,,10/2/2020,,,read,,,,1,,,0,,,,,
96428,"Prisoners of the Sun (Tintin, #14)",Hergé,"Hergé, Hergé",,140520625X,9781405206259,0,4.23,Egmont,Paperback,62,2002,1946,,10/2/2020,,,read,,,,1,,,0,,,,,
146128,"Land of Black Gold (Tintin, #15)",Hergé,"Hergé, Hergé",,1405206268,9781405206266,0,4.02,Farshore,Paperback,64,2012,1950,,10/2/2020,,,read,,,,1,,,0,,,,,
179174,"The Secret of the Unicorn (Tintin, #11)",Hergé,"Hergé, Hergé",,0316358320,9780316358323,5,4.29,"Little, Brown Books for Young Readers",Paperback,62,1974,1943,,10/2/2020,,,read,,,,1,,,0,,,,,
191960,"The Black Island (Tintin, #7)",Hergé,"Hergé, Hergé",,1405206187,9781405206181,0,4.01,Farshore,Paperback,62,2012,1943,,10/2/2020,,,read,,,,1,,,0,,,,,
146108,"King Ottokar's Sceptre (Tintin, #8)",Hergé,"Hergé, Hergé","Michael      Turner, Leslie Lonsdale-Cooper",0416605109,9780416605105,0,4.02,Mammoth,Hardcover,62,1997,1939,,10/2/2020,,,read,,,,1,,,0,,,,,
165555,"The Crab with the Golden Claws (Tintin, #9)",Hergé,"Hergé, Hergé",,1405206209,9781405206204,0,4.08,Egmont UK Ltd,Paperback,64,2002,1941,,10/2/2020,,,read,,,,1,,,0,,,,,
146107,The Shooting Star (Tintin #10),Hergé,"Hergé, Hergé",,1405206217,9781405206211,4,3.91,Egmont UK Limited,Paperback,62,2002,1942,,10/2/2020,,,read,,,,1,,,0,,,,,
146122,Cigars of the Pharaoh (Tintin #4),Hergé,"Hergé, Hergé",,,,0,4.06,,ebook,63,,1934,,10/2/2020,,,read,,,,1,,,0,,,,,
54615879,The Original,Brandon Sanderson,"Sanderson, Brandon","Mary Robinette Kowal, Julia Whelan",,,5,3.84,Recorded Books,Audiobook,4,2020,2020,11/12/2020,9/30/2020,owned,owned (#44),read,,,,1,,,1,,,unspecified,,
790192,"Tintin in America (Tintin, #3 )",Hergé,"Hergé, Hergé",,0316358525,9780316358521,0,3.75,"Little, Brown and Co.",Paperback,62,1979,1932,,10/2/2020,,,read,,,,1,,,0,,,,,
805047,The Man In The High Castle,Philip K. Dick,"Dick, Philip K.",,0140285628,9780140285628,4,3.61,Penguin Books,Paperback,256,1999,1962,3/9/2021,11/5/2020,"reread, favorite, owned","reread (#17), favorite (#38), owned (#40)",read,,,,1,,,1,,,unspecified,,
17470669,"I, Robot",Isaac Asimov,"Asimov, Isaac",,0007491514,9780007491513,5,4.2,Voyager,Hardcover,245,2013,1950,2/20/2021,11/4/2020,owned,owned (#39),read,,,,1,,,1,,,unspecified,,
44002889,The Hero of Ages: Book Three of Mistborn,Brandon Sanderson,"Sanderson, Brandon",,1250318629,9781250318626,3,4.48,Tor Books,Paperback,784,2019,2008,1/9/2021,11/7/2020,owned,owned (#41),read,,,,1,,,1,,,unspecified,,
50862038,The Call Me Ishmael Phone Book: An Interactive Guide to Life-Changing Books,Logan Smalley,"Smalley, Logan",Stephanie  Kent,1982140585,9781982140588,5,4.17,Avid Reader Press / Simon  Schuster,Paperback,256,2020,2020,11/21/2020,11/17/2020,"favorite, owned","favorite (#21), owned (#43)",read,,,,1,,,1,,,unspecified,,
21413760,"The Upward Spiral: Using Neuroscience to Reverse the Course of Depression, One Small Change at a Time",Alex Korb,"Korb, Alex",,1626251207,9781626251205,5,4.26,New Harbinger Publications,Paperback,240,2015,2015,11/20/2020,10/13/2020,"favorite, reread, owned","favorite (#19), reread (#29), owned (#38)",read,,,,1,,,1,,,unspecified,,
49392857,The Return of the King,J.R.R. Tolkien,"Tolkien, J.R.R.",Alan Lee,000837614X,9780008376147,0,4.53,HarperCollins,Hardcover,484,2020,1955,,10/8/2020,"tbr, owned","tbr (#1), owned (#35)",read,,,,1,,,1,,,unspecified,,
112204,The Complete Poems of Emily Dickinson,Emily Dickinson,"Dickinson, Emily",Thomas H. Johnson,,,3,4.23,"Little, Brown and Company",Paperback,716,1976,1890,12/24/2020,10/8/2020,owned,owned (#37),read,,,,1,,,1,,,unspecified,,
57281746,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,,,5,4.16,William Morrow,Kindle Edition,400,2009,1996,4/2/2021,1/5/2021,"favorite, owned","favorite (#30), owned (#34)",read,,,,1,,,1,,,unspecified,,
22007410,The Lathe of Heaven,Ursula K. Le Guin,"Guin, Ursula K. Le",,,,5,4.11,Diversion Books,Kindle Edition,194,2014,1971,3/16/2021,1/5/2021,"favorite, reread, owned","favorite (#34), reread (#2), owned (#33)",read,,,,1,,,1,,,unspecified,,
895473,Ubik,Philip K. Dick,"Dick, Philip K.",Michael Marshall Smith,0575079215,9780575079212,5,4.07,Gollancz,Paperback,208,2006,1969,3/5/2021,1/1/2021,"favorite, reread, owned","favorite (#29), reread (#1), owned (#32)",read,,,,1,,,1,,,unspecified,,
23677981,Mark Manson on Happiness,Mark Manson,"Manson, Mark",,,,4,4.11,,ebook,,,,,12/28/2020,,,read,,,,1,,,0,,,,,
25546167,"Descender, Vol. 1: Tin Stars",Jeff Lemire,"Lemire, Jeff","Dustin Nguyen, Steve Wands",1632154269,9781632154262,4,4.09,Image Comics,Paperback,160,2015,2015,2/26/2021,12/31/2020,owned,owned (#31),read,,,,1,,,1,,,unspecified,,
12077902,Solaris: The Definitive Edition,Stanisław Lem,"Lem, Stanisław","Bill Johnston, Alessandro Juliani",,,4,3.99,Audible Frontiers,Audible Audio,8,2011,1961,2/4/2021,12/22/2020,owned,owned (#30),read,,,,1,,,1,,,unspecified,,
286957,The Yellow Wall-Paper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Elaine Hedges,1558611584,9781558611580,4,4.1,The Feminist Press at CUNY,Paperback,64,1996,1892,4/22/2021,12/22/2020,owned,owned (#29),read,,,,2,,,1,,,unspecified,,
35519101,"Rogue Protocol (The Murderbot Diaries, #3)",Martha Wells,"Wells, Martha",,1250191785,9781250191786,3,4.26,Tor.com,Hardcover,158,2018,2018,2/6/2021,12/7/2020,owned,owned (#26),read,,,,1,,,1,,,unspecified,,
50395705,"Dune: the Graphic Novel, Book 1",Brian Herbert,"Herbert, Brian","Kevin J. Anderson, Frank Herbert, Raul Allen, Patricia Martín, Bill Sienkiewicz",1419731505,9781419731501,3,4.05,Abrams ComicArts,Hardcover,176,2020,2020,12/28/2020,12/22/2020,owned,owned (#28),read,,,,1,,,1,,,unspecified,,
35519109,"Exit Strategy (The Murderbot Diaries, #4)",Martha Wells,"Wells, Martha",,,,5,4.38,Tor.com,Kindle Edition,176,2018,2018,2/17/2021,12/20/2020,owned,owned (#27),read,,,,1,,,1,,,unspecified,,
36223860,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,"Wells, Martha",,1250186927,9781250186928,4,4.27,Tor.com,Hardcover,158,2018,2018,12/30/2020,12/7/2020,owned,owned (#25),read,,,,1,,,1,,,unspecified,,
57281804,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,,,5,4,William Morrow,Kindle Edition,259,2013,2013,4/10/2021,11/27/2020,"favorite, owned","favorite (#32), owned (#21)",read,,,,1,,,1,,,unspecified,,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,0385333846,9780385333849,5,4.08,Dial Press,Paperback,275,1999,1969,12/25/2020,12/3/2020,"reread, owned","reread (#6), owned (#23)",read,,,,1,,,1,,,unspecified,,
34403549,Do Androids Dream of Electric Sheep? (Blade Runner #1),Philip K. Dick,"Dick, Philip K.",,,,5,4.08,Del Rey,Paperback,224,2017,1968,12/23/2020,12/2/2020,"favorite, reread, owned","favorite (#24), reread (#3), owned (#22)",read,,,,1,,,1,,,unspecified,,
49088665,House of Suns,Alastair Reynolds,"Reynolds, Alastair",,0316462624,9780316462624,5,4.2,Orbit,Paperback,512,2020,2008,12/18/2020,11/25/2020,"favorite, reread, owned","favorite (#22), reread (#7), owned (#20)",read,,,,1,,,1,,,unspecified,,
8694,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,"Adams, Douglas",,0345418905,9780345418906,2,4.19,Del Rey,Paperback,224,2005,1982,4/15/2021,2/18/2021,,,read,,,,1,,,0,,,,,
